date,open,high,low,close,volume,time,date_only,ticker
2024-10-07 11:05:00+05:30,3015.0,3023.8,3015.0,3020.0,1423,11:05:00,2024-10-07,ECLERX
2024-10-07 11:10:00+05:30,3020.0,3028.75,3020.0,3027.1,522,11:10:00,2024-10-07,ECLERX
2024-10-07 11:15:00+05:30,3027.1,3065.0,3027.0,3063.5,5441,11:15:00,2024-10-07,ECLERX
2024-10-07 11:20:00+05:30,3065.0,3071.95,3053.35,3066.85,3944,11:20:00,2024-10-07,ECLERX
2024-10-07 11:25:00+05:30,3069.9,3094.3,3062.2,3088.45,12124,11:25:00,2024-10-07,ECLERX
2024-10-07 11:30:00+05:30,3088.5,3138.0,3087.95,3138.0,28145,11:30:00,2024-10-07,ECLERX
2024-10-07 11:35:00+05:30,3139.0,3217.0,3135.15,3163.25,65476,11:35:00,2024-10-07,ECLERX
2024-10-07 11:40:00+05:30,3160.2,3207.0,3141.95,3198.6,55865,11:40:00,2024-10-07,ECLERX
2024-10-07 11:45:00+05:30,3198.4,3204.0,3154.6,3165.6,27417,11:45:00,2024-10-07,ECLERX
2024-10-07 11:50:00+05:30,3165.6,3168.8,3144.65,3146.8,13497,11:50:00,2024-10-07,ECLERX
2024-10-07 11:55:00+05:30,3145.0,3168.85,3145.0,3152.1,10424,11:55:00,2024-10-07,ECLERX
2024-10-07 12:00:00+05:30,3152.1,3159.0,3121.4,3124.35,22007,12:00:00,2024-10-07,ECLERX
2024-10-07 12:05:00+05:30,3124.3,3129.9,3087.9,3100.25,27411,12:05:00,2024-10-07,ECLERX
2024-10-07 12:10:00+05:30,3113.95,3124.45,3102.75,3113.5,9466,12:10:00,2024-10-07,ECLERX
2024-10-07 12:15:00+05:30,3113.5,3120.95,3111.0,3120.5,4450,12:15:00,2024-10-07,ECLERX
2024-10-07 12:20:00+05:30,3120.0,3120.0,3105.0,3108.5,3201,12:20:00,2024-10-07,ECLERX
2024-10-07 12:25:00+05:30,3108.05,3111.7,3102.65,3104.5,2196,12:25:00,2024-10-07,ECLERX
2024-10-07 12:30:00+05:30,3104.5,3116.7,3103.0,3109.5,1559,12:30:00,2024-10-07,ECLERX
2024-10-07 12:35:00+05:30,3110.95,3113.0,3100.0,3105.0,6814,12:35:00,2024-10-07,ECLERX
2024-10-07 12:40:00+05:30,3105.0,3115.9,3104.55,3113.85,2309,12:40:00,2024-10-07,ECLERX
2024-10-07 12:45:00+05:30,3113.85,3114.9,3107.6,3112.5,3004,12:45:00,2024-10-07,ECLERX
2024-10-07 12:50:00+05:30,3110.55,3130.0,3110.55,3115.2,8053,12:50:00,2024-10-07,ECLERX
2024-10-07 12:55:00+05:30,3115.95,3118.35,3107.0,3116.95,3860,12:55:00,2024-10-07,ECLERX
2024-10-07 13:00:00+05:30,3117.1,3117.1,3100.0,3102.95,4452,13:00:00,2024-10-07,ECLERX
2024-10-07 13:05:00+05:30,3104.0,3120.1,3100.0,3100.0,5398,13:05:00,2024-10-07,ECLERX
2024-10-07 13:10:00+05:30,3104.05,3107.8,3100.0,3104.1,3299,13:10:00,2024-10-07,ECLERX
2024-10-07 13:15:00+05:30,3106.45,3110.0,3100.2,3102.5,3020,13:15:00,2024-10-07,ECLERX
2024-10-07 13:20:00+05:30,3102.5,3105.05,3100.2,3100.85,3734,13:20:00,2024-10-07,ECLERX
2024-10-07 13:25:00+05:30,3100.85,3108.45,3100.0,3108.45,2557,13:25:00,2024-10-07,ECLERX
2024-10-07 13:30:00+05:30,3108.45,3117.65,3105.75,3107.4,1553,13:30:00,2024-10-07,ECLERX
2024-10-07 13:35:00+05:30,3107.4,3113.5,3106.0,3107.0,770,13:35:00,2024-10-07,ECLERX
2024-10-07 13:40:00+05:30,3107.0,3135.0,3102.0,3122.05,7539,13:40:00,2024-10-07,ECLERX
2024-10-07 13:45:00+05:30,3122.05,3122.9,3108.65,3118.95,6300,13:45:00,2024-10-07,ECLERX
2024-10-07 13:50:00+05:30,3119.0,3134.0,3112.2,3126.1,8136,13:50:00,2024-10-07,ECLERX
2024-10-07 13:55:00+05:30,3128.75,3144.9,3126.2,3132.95,17183,13:55:00,2024-10-07,ECLERX
2024-10-07 14:00:00+05:30,3132.95,3134.95,3111.0,3116.6,9294,14:00:00,2024-10-07,ECLERX
2024-10-07 14:05:00+05:30,3116.6,3124.0,3100.0,3102.0,7012,14:05:00,2024-10-07,ECLERX
2024-10-07 14:10:00+05:30,3104.95,3109.5,3102.05,3107.1,5725,14:10:00,2024-10-07,ECLERX
2024-10-07 14:15:00+05:30,3107.1,3119.45,3102.35,3108.85,2545,14:15:00,2024-10-07,ECLERX
2024-10-07 14:20:00+05:30,3106.15,3110.1,3100.0,3102.05,4859,14:20:00,2024-10-07,ECLERX
2024-10-07 14:25:00+05:30,3102.0,3107.95,3100.0,3100.0,6009,14:25:00,2024-10-07,ECLERX
2024-10-07 14:30:00+05:30,3100.0,3113.85,3090.0,3113.8,10138,14:30:00,2024-10-07,ECLERX
2024-10-07 14:35:00+05:30,3113.8,3125.0,3109.9,3111.6,4162,14:35:00,2024-10-07,ECLERX
2024-10-07 14:40:00+05:30,3115.6,3127.0,3114.3,3115.2,4288,14:40:00,2024-10-07,ECLERX
2024-10-07 14:45:00+05:30,3115.2,3125.0,3115.15,3120.65,4415,14:45:00,2024-10-07,ECLERX
2024-10-07 14:50:00+05:30,3120.65,3124.8,3115.05,3118.15,3303,14:50:00,2024-10-07,ECLERX
2024-10-07 14:55:00+05:30,3118.15,3123.0,3105.0,3110.25,5196,14:55:00,2024-10-07,ECLERX
2024-10-07 15:00:00+05:30,3113.05,3129.0,3108.0,3110.0,9432,15:00:00,2024-10-07,ECLERX
2024-10-07 15:05:00+05:30,3110.0,3123.0,3108.0,3115.9,4856,15:05:00,2024-10-07,ECLERX
2024-10-07 15:10:00+05:30,3118.3,3118.3,3082.05,3082.05,8382,15:10:00,2024-10-07,ECLERX
2024-10-07 15:15:00+05:30,3075.55,3077.95,3025.75,3064.15,17652,15:15:00,2024-10-07,ECLERX
2024-10-07 15:20:00+05:30,3064.7,3077.75,3051.0,3069.75,7012,15:20:00,2024-10-07,ECLERX
2024-10-07 15:25:00+05:30,3069.75,3070.0,3022.5,3022.5,8613,15:25:00,2024-10-07,ECLERX
2024-10-07 09:15:00+05:30,124.0,124.4,123.1,123.5,190550,09:15:00,2024-10-07,EDELWEISS
2024-10-07 09:20:00+05:30,123.4,123.84,121.61,123.75,183837,09:20:00,2024-10-07,EDELWEISS
2024-10-07 09:25:00+05:30,123.71,123.87,121.5,121.68,147724,09:25:00,2024-10-07,EDELWEISS
2024-10-07 09:30:00+05:30,121.54,123.39,120.85,123.24,135958,09:30:00,2024-10-07,EDELWEISS
2024-10-07 09:35:00+05:30,123.23,123.82,119.49,119.68,214400,09:35:00,2024-10-07,EDELWEISS
2024-10-07 09:40:00+05:30,119.68,120.0,118.85,119.43,199264,09:40:00,2024-10-07,EDELWEISS
2024-10-07 09:45:00+05:30,119.43,119.78,118.55,119.22,136770,09:45:00,2024-10-07,EDELWEISS
2024-10-07 09:50:00+05:30,119.32,119.46,117.55,117.55,221638,09:50:00,2024-10-07,EDELWEISS
2024-10-07 09:55:00+05:30,117.71,119.04,115.69,118.59,507240,09:55:00,2024-10-07,EDELWEISS
2024-10-07 10:00:00+05:30,119.03,119.54,115.99,117.91,355839,10:00:00,2024-10-07,EDELWEISS
2024-10-07 10:05:00+05:30,117.88,118.57,117.17,118.25,118815,10:05:00,2024-10-07,EDELWEISS
2024-10-07 10:10:00+05:30,118.15,118.96,118.0,118.3,80118,10:10:00,2024-10-07,EDELWEISS
2024-10-07 10:15:00+05:30,118.34,118.34,116.95,117.21,83898,10:15:00,2024-10-07,EDELWEISS
2024-10-07 10:20:00+05:30,117.21,117.73,116.73,117.29,174685,10:20:00,2024-10-07,EDELWEISS
2024-10-07 10:25:00+05:30,117.29,117.47,117.0,117.0,71131,10:25:00,2024-10-07,EDELWEISS
2024-10-07 10:30:00+05:30,117.0,117.14,116.19,116.97,241658,10:30:00,2024-10-07,EDELWEISS
2024-10-07 10:35:00+05:30,116.97,117.35,116.25,116.33,86827,10:35:00,2024-10-07,EDELWEISS
2024-10-07 10:40:00+05:30,116.33,116.33,115.51,115.99,279896,10:40:00,2024-10-07,EDELWEISS
2024-10-07 10:45:00+05:30,115.99,116.0,114.75,114.96,159472,10:45:00,2024-10-07,EDELWEISS
2024-10-07 10:50:00+05:30,114.96,115.0,114.93,114.99,250805,10:50:00,2024-10-07,EDELWEISS
2024-10-07 10:55:00+05:30,114.99,116.39,114.98,116.18,265717,10:55:00,2024-10-07,EDELWEISS
2024-10-07 11:00:00+05:30,116.18,116.4,114.66,114.92,162806,11:00:00,2024-10-07,EDELWEISS
2024-10-07 11:05:00+05:30,114.92,117.0,114.43,116.9,111711,11:05:00,2024-10-07,EDELWEISS
2024-10-07 11:10:00+05:30,116.9,117.5,116.1,117.48,212335,11:10:00,2024-10-07,EDELWEISS
2024-10-07 11:15:00+05:30,117.37,118.08,117.35,117.87,100443,11:15:00,2024-10-07,EDELWEISS
2024-10-07 11:20:00+05:30,117.87,118.4,117.5,118.34,33546,11:20:00,2024-10-07,EDELWEISS
2024-10-07 11:25:00+05:30,118.39,118.67,117.76,118.01,54312,11:25:00,2024-10-07,EDELWEISS
2024-10-07 11:30:00+05:30,118.07,118.34,117.63,118.34,43578,11:30:00,2024-10-07,EDELWEISS
2024-10-07 11:35:00+05:30,118.34,118.52,117.37,117.69,76573,11:35:00,2024-10-07,EDELWEISS
2024-10-07 11:40:00+05:30,117.69,118.0,117.18,117.39,40716,11:40:00,2024-10-07,EDELWEISS
2024-10-07 11:45:00+05:30,117.39,117.9,117.34,117.43,30720,11:45:00,2024-10-07,EDELWEISS
2024-10-07 11:50:00+05:30,117.43,117.64,116.66,116.66,57234,11:50:00,2024-10-07,EDELWEISS
2024-10-07 11:55:00+05:30,116.44,116.7,115.61,115.73,55680,11:55:00,2024-10-07,EDELWEISS
2024-10-07 12:00:00+05:30,115.74,115.99,115.1,115.25,65925,12:00:00,2024-10-07,EDELWEISS
2024-10-07 12:05:00+05:30,115.06,115.98,115.05,115.7,39082,12:05:00,2024-10-07,EDELWEISS
2024-10-07 12:10:00+05:30,115.7,116.64,115.65,116.48,37324,12:10:00,2024-10-07,EDELWEISS
2024-10-07 12:15:00+05:30,116.48,116.84,115.91,116.24,55012,12:15:00,2024-10-07,EDELWEISS
2024-10-07 12:20:00+05:30,116.24,116.8,116.0,116.55,20110,12:20:00,2024-10-07,EDELWEISS
2024-10-07 12:25:00+05:30,116.55,116.89,116.45,116.71,49632,12:25:00,2024-10-07,EDELWEISS
2024-10-07 12:30:00+05:30,116.71,116.8,116.19,116.8,112792,12:30:00,2024-10-07,EDELWEISS
2024-10-07 12:35:00+05:30,116.86,117.71,116.71,116.89,68165,12:35:00,2024-10-07,EDELWEISS
2024-10-07 12:40:00+05:30,116.89,117.4,116.67,116.93,23283,12:40:00,2024-10-07,EDELWEISS
2024-10-07 12:45:00+05:30,116.93,116.93,115.89,115.9,55357,12:45:00,2024-10-07,EDELWEISS
2024-10-07 12:50:00+05:30,115.89,115.9,113.93,113.99,307401,12:50:00,2024-10-07,EDELWEISS
2024-10-07 12:55:00+05:30,113.99,114.73,113.96,114.1,140712,12:55:00,2024-10-07,EDELWEISS
2024-10-07 13:00:00+05:30,114.11,114.81,114.0,114.72,106291,13:00:00,2024-10-07,EDELWEISS
2024-10-07 13:05:00+05:30,114.73,115.39,114.72,114.79,35535,13:05:00,2024-10-07,EDELWEISS
2024-10-07 13:10:00+05:30,114.72,114.99,114.32,114.55,42127,13:10:00,2024-10-07,EDELWEISS
2024-10-07 13:15:00+05:30,114.55,114.93,114.54,114.6,29261,13:15:00,2024-10-07,EDELWEISS
2024-10-07 13:20:00+05:30,114.6,114.63,114.21,114.4,53083,13:20:00,2024-10-07,EDELWEISS
2024-10-07 13:25:00+05:30,114.41,115.1,114.36,114.97,46992,13:25:00,2024-10-07,EDELWEISS
2024-10-07 13:30:00+05:30,114.97,115.08,114.7,114.71,30510,13:30:00,2024-10-07,EDELWEISS
2024-10-07 13:35:00+05:30,114.63,115.1,114.6,114.68,31116,13:35:00,2024-10-07,EDELWEISS
2024-10-07 13:40:00+05:30,114.68,114.68,114.04,114.42,40133,13:40:00,2024-10-07,EDELWEISS
2024-10-07 13:45:00+05:30,114.42,114.67,114.03,114.22,83891,13:45:00,2024-10-07,EDELWEISS
2024-10-07 13:50:00+05:30,114.22,114.49,114.0,114.27,40699,13:50:00,2024-10-07,EDELWEISS
2024-10-07 13:55:00+05:30,114.27,115.19,114.0,115.13,41649,13:55:00,2024-10-07,EDELWEISS
2024-10-07 14:00:00+05:30,115.0,117.01,114.91,117.01,140861,14:00:00,2024-10-07,EDELWEISS
2024-10-07 14:05:00+05:30,116.79,116.79,115.93,116.19,40020,14:05:00,2024-10-07,EDELWEISS
2024-10-07 14:10:00+05:30,116.19,116.27,115.63,115.64,21779,14:10:00,2024-10-07,EDELWEISS
2024-10-07 14:15:00+05:30,115.64,115.98,115.5,115.92,20730,14:15:00,2024-10-07,EDELWEISS
2024-10-07 14:20:00+05:30,115.9,115.9,115.2,115.55,19627,14:20:00,2024-10-07,EDELWEISS
2024-10-07 14:25:00+05:30,115.52,115.93,115.35,115.35,24560,14:25:00,2024-10-07,EDELWEISS
2024-10-07 14:30:00+05:30,115.34,115.8,115.34,115.71,15898,14:30:00,2024-10-07,EDELWEISS
2024-10-07 14:35:00+05:30,115.71,115.95,115.12,115.23,29092,14:35:00,2024-10-07,EDELWEISS
2024-10-07 14:40:00+05:30,115.23,115.76,114.96,115.41,43109,14:40:00,2024-10-07,EDELWEISS
2024-10-07 14:45:00+05:30,115.41,116.27,115.35,116.2,31721,14:45:00,2024-10-07,EDELWEISS
2024-10-07 14:50:00+05:30,116.15,116.58,115.62,115.7,34148,14:50:00,2024-10-07,EDELWEISS
2024-10-07 14:55:00+05:30,115.67,115.72,115.1,115.45,37267,14:55:00,2024-10-07,EDELWEISS
2024-10-07 15:00:00+05:30,115.45,115.99,115.23,115.3,72881,15:00:00,2024-10-07,EDELWEISS
2024-10-07 15:05:00+05:30,115.44,115.56,115.11,115.21,25887,15:05:00,2024-10-07,EDELWEISS
2024-10-07 15:10:00+05:30,115.36,115.36,115.01,115.19,45427,15:10:00,2024-10-07,EDELWEISS
2024-10-07 15:15:00+05:30,115.19,115.7,114.54,115.6,75416,15:15:00,2024-10-07,EDELWEISS
2024-10-07 15:20:00+05:30,115.6,116.1,115.54,116.05,102073,15:20:00,2024-10-07,EDELWEISS
2024-10-07 15:25:00+05:30,116.0,116.0,114.82,115.0,140881,15:25:00,2024-10-07,EDELWEISS
2024-10-07 09:15:00+05:30,847.0,852.45,842.0,845.45,17911,09:15:00,2024-10-07,EIDPARRY
2024-10-07 09:20:00+05:30,845.45,845.45,839.25,840.0,10161,09:20:00,2024-10-07,EIDPARRY
2024-10-07 09:25:00+05:30,840.35,840.35,831.6,831.6,10887,09:25:00,2024-10-07,EIDPARRY
2024-10-07 09:30:00+05:30,832.0,832.2,828.2,831.9,10566,09:30:00,2024-10-07,EIDPARRY
2024-10-07 09:35:00+05:30,831.45,833.25,827.0,827.8,8105,09:35:00,2024-10-07,EIDPARRY
2024-10-07 09:40:00+05:30,827.8,829.15,826.3,827.35,5436,09:40:00,2024-10-07,EIDPARRY
2024-10-07 09:45:00+05:30,827.4,827.5,824.0,824.75,7520,09:45:00,2024-10-07,EIDPARRY
2024-10-07 09:50:00+05:30,824.5,826.5,820.05,821.0,7068,09:50:00,2024-10-07,EIDPARRY
2024-10-07 09:55:00+05:30,820.0,820.35,815.7,817.85,15950,09:55:00,2024-10-07,EIDPARRY
2024-10-07 10:00:00+05:30,817.4,819.35,814.7,814.7,7041,10:00:00,2024-10-07,EIDPARRY
2024-10-07 10:05:00+05:30,814.35,816.35,808.9,812.1,26061,10:05:00,2024-10-07,EIDPARRY
2024-10-07 10:10:00+05:30,812.1,816.05,810.5,811.0,8816,10:10:00,2024-10-07,EIDPARRY
2024-10-07 10:15:00+05:30,811.75,812.7,809.0,809.45,9073,10:15:00,2024-10-07,EIDPARRY
2024-10-07 10:20:00+05:30,809.45,811.35,808.8,809.55,5402,10:20:00,2024-10-07,EIDPARRY
2024-10-07 10:25:00+05:30,809.55,809.6,806.25,807.1,5825,10:25:00,2024-10-07,EIDPARRY
2024-10-07 10:30:00+05:30,806.55,807.0,799.25,800.0,27127,10:30:00,2024-10-07,EIDPARRY
2024-10-07 10:35:00+05:30,800.55,801.9,799.0,800.0,7801,10:35:00,2024-10-07,EIDPARRY
2024-10-07 10:40:00+05:30,799.55,800.25,794.5,795.0,15728,10:40:00,2024-10-07,EIDPARRY
2024-10-07 10:45:00+05:30,795.15,795.2,782.25,792.4,46694,10:45:00,2024-10-07,EIDPARRY
2024-10-07 10:50:00+05:30,791.15,798.45,791.15,796.9,9647,10:50:00,2024-10-07,EIDPARRY
2024-10-07 10:55:00+05:30,796.85,797.95,794.8,795.55,6463,10:55:00,2024-10-07,EIDPARRY
2024-10-07 11:00:00+05:30,795.15,796.0,792.45,793.15,4968,11:00:00,2024-10-07,EIDPARRY
2024-10-07 11:05:00+05:30,793.15,798.45,790.5,796.0,10806,11:05:00,2024-10-07,EIDPARRY
2024-10-07 11:10:00+05:30,796.3,797.9,794.5,795.55,13954,11:10:00,2024-10-07,EIDPARRY
2024-10-07 11:15:00+05:30,795.0,802.5,793.95,802.5,14148,11:15:00,2024-10-07,EIDPARRY
2024-10-07 11:20:00+05:30,802.5,806.75,800.45,806.55,6880,11:20:00,2024-10-07,EIDPARRY
2024-10-07 11:25:00+05:30,806.55,807.0,803.75,803.75,5228,11:25:00,2024-10-07,EIDPARRY
2024-10-07 11:30:00+05:30,805.6,806.7,802.65,804.85,4218,11:30:00,2024-10-07,EIDPARRY
2024-10-07 11:35:00+05:30,804.85,804.95,801.7,801.7,2772,11:35:00,2024-10-07,EIDPARRY
2024-10-07 11:40:00+05:30,802.45,802.45,798.95,800.15,8118,11:40:00,2024-10-07,EIDPARRY
2024-10-07 11:45:00+05:30,800.15,802.6,800.0,800.0,5344,11:45:00,2024-10-07,EIDPARRY
2024-10-07 11:50:00+05:30,800.0,801.15,799.05,799.8,2082,11:50:00,2024-10-07,EIDPARRY
2024-10-07 11:55:00+05:30,798.35,801.35,795.9,796.35,5141,11:55:00,2024-10-07,EIDPARRY
2024-10-07 12:00:00+05:30,795.85,797.5,795.2,795.8,1869,12:00:00,2024-10-07,EIDPARRY
2024-10-07 12:05:00+05:30,796.1,797.95,795.65,797.55,3565,12:05:00,2024-10-07,EIDPARRY
2024-10-07 12:10:00+05:30,797.55,803.0,797.55,802.45,2155,12:10:00,2024-10-07,EIDPARRY
2024-10-07 12:15:00+05:30,802.45,802.75,797.65,799.0,3049,12:15:00,2024-10-07,EIDPARRY
2024-10-07 12:20:00+05:30,799.0,802.0,797.85,800.7,2383,12:20:00,2024-10-07,EIDPARRY
2024-10-07 12:25:00+05:30,800.7,800.7,797.8,798.7,2536,12:25:00,2024-10-07,EIDPARRY
2024-10-07 12:30:00+05:30,798.7,798.7,795.8,796.85,3407,12:30:00,2024-10-07,EIDPARRY
2024-10-07 12:35:00+05:30,796.5,797.45,795.8,796.0,2596,12:35:00,2024-10-07,EIDPARRY
2024-10-07 12:40:00+05:30,795.65,798.85,795.1,798.0,4090,12:40:00,2024-10-07,EIDPARRY
2024-10-07 12:45:00+05:30,798.0,798.0,791.3,791.8,10231,12:45:00,2024-10-07,EIDPARRY
2024-10-07 12:50:00+05:30,791.35,792.65,790.25,791.6,4744,12:50:00,2024-10-07,EIDPARRY
2024-10-07 12:55:00+05:30,791.6,792.45,790.9,792.4,4056,12:55:00,2024-10-07,EIDPARRY
2024-10-07 13:00:00+05:30,792.0,792.4,787.0,789.3,13601,13:00:00,2024-10-07,EIDPARRY
2024-10-07 13:05:00+05:30,789.25,790.3,788.35,788.9,3332,13:05:00,2024-10-07,EIDPARRY
2024-10-07 13:10:00+05:30,788.6,790.95,788.1,789.45,4676,13:10:00,2024-10-07,EIDPARRY
2024-10-07 13:15:00+05:30,789.05,791.2,788.35,789.25,3488,13:15:00,2024-10-07,EIDPARRY
2024-10-07 13:20:00+05:30,789.25,790.2,785.15,786.75,11618,13:20:00,2024-10-07,EIDPARRY
2024-10-07 13:25:00+05:30,786.05,788.9,785.35,788.3,5521,13:25:00,2024-10-07,EIDPARRY
2024-10-07 13:30:00+05:30,788.2,789.2,786.8,787.55,3467,13:30:00,2024-10-07,EIDPARRY
2024-10-07 13:35:00+05:30,787.55,788.9,786.9,787.45,2897,13:35:00,2024-10-07,EIDPARRY
2024-10-07 13:40:00+05:30,787.0,788.45,784.55,787.9,15771,13:40:00,2024-10-07,EIDPARRY
2024-10-07 13:45:00+05:30,788.05,788.85,787.15,787.95,2991,13:45:00,2024-10-07,EIDPARRY
2024-10-07 13:50:00+05:30,787.95,791.15,787.25,790.85,5347,13:50:00,2024-10-07,EIDPARRY
2024-10-07 13:55:00+05:30,790.85,794.0,790.0,793.6,5526,13:55:00,2024-10-07,EIDPARRY
2024-10-07 14:00:00+05:30,793.55,795.0,792.85,793.8,6543,14:00:00,2024-10-07,EIDPARRY
2024-10-07 14:05:00+05:30,793.0,797.5,793.0,796.75,5320,14:05:00,2024-10-07,EIDPARRY
2024-10-07 14:10:00+05:30,796.75,796.85,794.2,795.2,3169,14:10:00,2024-10-07,EIDPARRY
2024-10-07 14:15:00+05:30,795.2,795.55,793.3,793.95,4351,14:15:00,2024-10-07,EIDPARRY
2024-10-07 14:20:00+05:30,794.0,794.0,791.75,792.6,3882,14:20:00,2024-10-07,EIDPARRY
2024-10-07 14:25:00+05:30,793.15,793.2,791.15,791.75,3117,14:25:00,2024-10-07,EIDPARRY
2024-10-07 14:30:00+05:30,791.75,792.2,790.65,791.55,2711,14:30:00,2024-10-07,EIDPARRY
2024-10-07 14:35:00+05:30,791.5,794.85,791.45,792.05,8138,14:35:00,2024-10-07,EIDPARRY
2024-10-07 14:40:00+05:30,792.05,796.9,791.45,796.6,7417,14:40:00,2024-10-07,EIDPARRY
2024-10-07 14:45:00+05:30,795.8,798.2,795.0,797.2,5585,14:45:00,2024-10-07,EIDPARRY
2024-10-07 14:50:00+05:30,797.2,799.95,796.1,799.8,7196,14:50:00,2024-10-07,EIDPARRY
2024-10-07 14:55:00+05:30,799.8,799.9,798.15,799.5,5135,14:55:00,2024-10-07,EIDPARRY
2024-10-07 15:00:00+05:30,799.5,803.5,799.05,802.6,9924,15:00:00,2024-10-07,EIDPARRY
2024-10-07 15:05:00+05:30,801.4,804.15,801.2,803.75,7566,15:05:00,2024-10-07,EIDPARRY
2024-10-07 15:10:00+05:30,803.75,803.75,794.9,800.05,15675,15:10:00,2024-10-07,EIDPARRY
2024-10-07 15:15:00+05:30,800.05,802.7,800.0,800.75,11132,15:15:00,2024-10-07,EIDPARRY
2024-10-07 15:20:00+05:30,800.75,804.9,800.75,804.1,15350,15:20:00,2024-10-07,EIDPARRY
2024-10-07 15:25:00+05:30,804.1,804.85,800.0,801.0,7540,15:25:00,2024-10-07,EIDPARRY
2024-10-07 09:15:00+05:30,395.0,401.5,391.0,399.55,121134,09:15:00,2024-10-07,EIHOTEL
2024-10-07 09:20:00+05:30,399.5,399.75,395.5,395.55,36523,09:20:00,2024-10-07,EIHOTEL
2024-10-07 09:25:00+05:30,395.1,395.65,390.8,394.4,30287,09:25:00,2024-10-07,EIHOTEL
2024-10-07 09:30:00+05:30,394.45,394.8,392.0,393.0,14562,09:30:00,2024-10-07,EIHOTEL
2024-10-07 09:35:00+05:30,393.4,393.8,392.25,392.85,14252,09:35:00,2024-10-07,EIHOTEL
2024-10-07 09:40:00+05:30,393.0,393.5,392.0,392.0,6999,09:40:00,2024-10-07,EIHOTEL
2024-10-07 09:45:00+05:30,392.0,392.0,386.45,388.2,58821,09:45:00,2024-10-07,EIHOTEL
2024-10-07 09:50:00+05:30,387.95,389.15,382.85,388.5,56464,09:50:00,2024-10-07,EIHOTEL
2024-10-07 09:55:00+05:30,388.3,392.35,388.3,392.0,10962,09:55:00,2024-10-07,EIHOTEL
2024-10-07 10:00:00+05:30,391.95,392.0,387.2,387.55,17503,10:00:00,2024-10-07,EIHOTEL
2024-10-07 10:05:00+05:30,387.65,388.75,387.0,388.7,5391,10:05:00,2024-10-07,EIHOTEL
2024-10-07 10:10:00+05:30,388.7,388.7,387.0,387.9,7934,10:10:00,2024-10-07,EIHOTEL
2024-10-07 10:15:00+05:30,387.9,389.95,387.9,389.5,4653,10:15:00,2024-10-07,EIHOTEL
2024-10-07 10:20:00+05:30,389.5,389.95,388.25,388.3,8949,10:20:00,2024-10-07,EIHOTEL
2024-10-07 10:25:00+05:30,388.3,389.9,387.0,388.25,21960,10:25:00,2024-10-07,EIHOTEL
2024-10-07 10:30:00+05:30,388.25,388.6,386.95,387.65,14098,10:30:00,2024-10-07,EIHOTEL
2024-10-07 10:35:00+05:30,387.65,387.8,387.0,387.0,5405,10:35:00,2024-10-07,EIHOTEL
2024-10-07 10:40:00+05:30,387.0,387.6,386.95,387.6,10836,10:40:00,2024-10-07,EIHOTEL
2024-10-07 10:45:00+05:30,387.5,387.65,386.95,387.0,28012,10:45:00,2024-10-07,EIHOTEL
2024-10-07 10:50:00+05:30,387.0,387.75,386.95,387.3,9940,10:50:00,2024-10-07,EIHOTEL
2024-10-07 10:55:00+05:30,387.35,387.45,387.0,387.2,12838,10:55:00,2024-10-07,EIHOTEL
2024-10-07 11:00:00+05:30,387.45,387.5,385.0,385.1,27010,11:00:00,2024-10-07,EIHOTEL
2024-10-07 11:05:00+05:30,385.1,387.7,385.05,387.4,17217,11:05:00,2024-10-07,EIHOTEL
2024-10-07 11:10:00+05:30,387.7,388.95,386.95,387.45,10978,11:10:00,2024-10-07,EIHOTEL
2024-10-07 11:15:00+05:30,387.1,391.0,387.1,390.35,30864,11:15:00,2024-10-07,EIHOTEL
2024-10-07 11:20:00+05:30,389.75,393.95,389.75,393.35,31508,11:20:00,2024-10-07,EIHOTEL
2024-10-07 11:25:00+05:30,393.25,394.6,391.05,391.6,10743,11:25:00,2024-10-07,EIHOTEL
2024-10-07 11:30:00+05:30,391.6,391.9,390.15,390.65,5334,11:30:00,2024-10-07,EIHOTEL
2024-10-07 11:35:00+05:30,390.65,392.3,390.35,392.15,2659,11:35:00,2024-10-07,EIHOTEL
2024-10-07 11:40:00+05:30,392.1,395.6,392.1,393.3,26499,11:40:00,2024-10-07,EIHOTEL
2024-10-07 11:45:00+05:30,393.05,394.15,393.0,393.6,4489,11:45:00,2024-10-07,EIHOTEL
2024-10-07 11:50:00+05:30,393.6,393.65,392.15,392.6,5423,11:50:00,2024-10-07,EIHOTEL
2024-10-07 11:55:00+05:30,392.6,392.9,391.35,391.35,6510,11:55:00,2024-10-07,EIHOTEL
2024-10-07 12:00:00+05:30,391.35,391.45,390.0,390.25,2179,12:00:00,2024-10-07,EIHOTEL
2024-10-07 12:05:00+05:30,390.25,390.7,390.0,390.35,2826,12:05:00,2024-10-07,EIHOTEL
2024-10-07 12:10:00+05:30,390.35,392.5,390.0,391.9,4761,12:10:00,2024-10-07,EIHOTEL
2024-10-07 12:15:00+05:30,391.95,392.85,391.9,392.7,2376,12:15:00,2024-10-07,EIHOTEL
2024-10-07 12:20:00+05:30,392.7,392.8,392.1,392.4,3054,12:20:00,2024-10-07,EIHOTEL
2024-10-07 12:25:00+05:30,392.2,392.6,391.35,391.5,4030,12:25:00,2024-10-07,EIHOTEL
2024-10-07 12:30:00+05:30,391.5,392.0,391.05,391.25,4061,12:30:00,2024-10-07,EIHOTEL
